store_id,product_id,customer_id,quantity,price,discount,sale_date
S003,P0005,220,3,34.45,0.0,2025-03-11
S002,P0037,173,4,44.44,0.15,2025-03-11
S001,P0037,184,5,94.03,0.1,2025-03-12
S002,P0034,146,3,16.71,0.05,2025-03-14
S001,P0020,231,2,1089.404207567245,0.2,2025-03-12
S003,P0004,155,4,79.47,0.0,2025-03-09
S005,P0035,222,5,23.67,0.2,2025-03-14
S003,P0040,230,4,75.22,0.25,2025-03-09
S004,P0041,227,3,40.48,0.15,2025-03-14
S002,P0027,106,4,66.19,0.0,2025-03-14
S001,P0039,236,4,31.98,0.05,2025-03-10
S005,P0046,215,2,25.37,0.0,2025-03-10
S002,P0041,212,2,89.86,0.1,2025-03-12
S005,P0035,109,2,90.27,0.1,2025-03-10
S005,P0020,181,3,75.9,,2025-03-09
S003,P0032,194,3,18.94,0.0,2025-03-12
S001,P0025,225,2,74.37,0.0,2025-03-13
S001,P0025,118,2,63.1,0.0,2025-03-09
S005,P0009,160,3,59.04,0.05,2025-03-11
S002,P0036,128,1,23.86,0.0,2025-03-14
S005,P0029,156,1,16.84,0.0,2025-03-14
S001,P0041,196,1,12.86,0.0,2025-03-08
S001,P0046,206,2,82.01,0.05,2025-03-09
S004,P0014,143,1,5.49,0.0,2025-03-11
S005,P0005,120,3,55.81,0.0,2025-03-10
S002,P0048,240,3,83.14,0.0,2025-03-10
S002,P0039,120,3,92.26,0.05,2025-03-08
S003,P0007,196,4,21.63,0.05,2025-03-10
S003,P0021,190,3,11.35,0.05,2025-03-12
S003,P0029,114,3,56.11,0.1,2025-03-13
S004,P0017,148,2,47.2,0.05,2025-03-13
S004,P0017,166,4,61.38,0.15,2025-03-08
S001,P0048,235,1,26.64,0.0,2025-03-10
S002,P0024,235,4,9.95,0.15,2025-03-09
S002,P0033,139,4,20.5,0.1,2025-03-08
S004,P0040,156,2,28.81,0.1,2025-03-08
S003,P0035,177,2,6.18,0.0,2025-03-09
S001,P0043,193,3,19.86,0.1,2025-03-10
S003,P0032,218,2,69.45,0.0,2025-03-12
S004,P0042,117,3,93.81,0.25,2025-03-08
S002,P0050,141,3,15.02,0.15,2025-03-13
S002,P0024,158,4,52.23,0.0,2025-03-09
S004,P0019,164,3,34.86,0.1,2025-03-12
S004,P0034,128,4,1.79,,2025-03-08
S001,P0031,144,3,82.73,0.2,2025-03-12
S001,P0010,154,3,33.41,0.0,2025-03-08
S003,P0021,162,4,86.07,0.05,2025-03-12
S002,P0015,137,3,22.55,0.05,2025-03-09
S003,P0006,158,3,38.49,0.15,2025-03-10
S001,P0046,165,4,92.57,0.0,2025-03-09
S003,P0047,154,1,11.89,0.05,2025-03-12
S005,P0049,242,2,50.89,0.15,2025-03-14
S005,P0015,117,3,27.22,0.05,2025-03-13
S003,P0013,140,3,42.17,0.0,2025-03-14
S002,P0050,107,4,88.77,0.15,2025-03-12
S003,P0008,180,4,67.55,0.05,2025-03-08
S004,P0034,231,2,81.31,0.0,2025-03-14
S002,P0038,128,2,40.14,0.1,2025-03-12
S004,P0024,197,3,54.5,0.0,2025-03-11
S001,P0040,206,2,2.89,0.0,2025-03-13
S003,P0015,240,3,13.25,0.0,2025-03-11
S004,P0043,147,4,29.02,0.05,2025-03-09
S002,P0035,232,5,83.58,,2025-03-13
S001,P0046,222,4,9.1,0.05,2025-03-11
S001,P0028,123,4,37.4,0.0,2025-03-14
S001,P0014,134,1,34.39,0.1,2025-03-08
S004,P0015,248,4,74.83,0.0,2025-03-13
S002,P0044,193,2,71.08,0.25,2025-03-10
S001,P0043,234,2,39.49,,2025-03-12
S004,P0044,115,4,15.63,0.0,2025-03-08
S001,P0050,213,3,8.07,0.1,2025-03-13
S004,P0033,212,5,79.45,0.0,2025-03-13
S004,P0043,215,2,50.81,0.0,2025-03-10
S002,P0024,215,3,18.69,0.15,2025-03-13
S003,P0049,134,3,16.42,0.0,2025-03-13
S003,P0040,130,1,38.31,0.05,2025-03-13
S003,P0036,124,3,27.08,0.15,2025-03-11
S005,P0032,113,1,81.45,,2025-03-11
S001,P0015,235,2,40.52,0.1,2025-03-10
S002,P0010,240,2,4.42,0.0,2025-03-11
S003,P0027,142,3,32.33,0.25,2025-03-12
S005,P0035,194,1,83.88,0.2,2025-03-12
S001,P0016,183,2,44.7,0.05,2025-03-11
S002,P0008,185,3,23.52,0.0,2025-03-14
S003,P0025,149,3,38.76,0.0,2025-03-13
S001,P0045,220,2,97.75,0.2,2025-03-08
S002,P0021,195,4,92.75,0.05,2025-03-14
S001,P0050,159,2,75.16,0.1,2025-03-12
S002,P0012,205,5,12.81,,2025-03-10
S003,P0009,163,3,78.4,0.05,2025-03-08
S002,P0025,237,3,68.77,0.1,2025-03-08
S003,P0010,218,3,61.5,0.1,2025-03-12
S002,P0045,204,3,10.18,0.0,2025-03-13
S005,P0041,224,2,97.24,0.05,2025-03-11
S001,P0028,245,3,45.51,0.0,2025-03-14
S005,P0042,241,4,78.51,0.0,2025-03-08
S004,P0023,174,2,87.32,0.05,2025-03-11
S004,P0005,154,2,23.91,0.0,2025-03-12
S005,P0027,137,2,12.65,0.0,2025-03-09
S004,P0041,186,4,85.96,0.0,2025-03-09
S002,P0044,162,3,83.17,0.0,2025-03-14
S001,P0039,103,2,62.12,0.05,2025-03-09
S004,P0049,118,3,24.85,0.0,2025-03-09
S001,P0037,117,2,11.99,0.0,2025-03-14
S002,P0007,214,2,34.58,0.2,2025-03-10
S002,P0041,201,3,90.83,0.1,2025-03-10
S002,P0007,182,5,30.21,0.15,2025-03-10
S001,P0039,127,2,20.0,0.05,2025-03-10
S002,P0050,190,2,96.66,0.05,2025-03-14
S002,P0019,218,2,7.85,0.25,2025-03-09
S003,P0034,183,3,41.82,,2025-03-13
S002,P0042,139,2,90.18,,2025-03-12
S001,P0005,154,2,91.49,0.15,2025-03-11
S005,P0045,138,2,47.17,0.1,2025-03-12
S004,P0011,205,2,51.2,0.0,2025-03-14
S005,P0037,152,3,50.7,0.0,2025-03-14
S001,P0015,200,3,9.27,0.0,2025-03-09
S002,P0047,176,2,87.51,0.25,2025-03-12
S004,P0026,148,2,58.88,0.15,2025-03-08
S002,P0005,149,2,93.53,0.05,2025-03-11
S002,P0004,131,5,79.54,0.05,2025-03-14
S005,P0046,109,2,79.87,0.05,2025-03-11
S005,P0014,152,3,14.7,0.05,2025-03-09
S001,P0048,129,3,48.1,,2025-03-14
S001,P0019,214,2,26.72,0.0,2025-03-10
S002,P0014,174,3,19.0,0.05,2025-03-08
S004,P0046,226,4,21.44,0.25,2025-03-11
S003,P0008,133,2,73.66,0.1,2025-03-11
S002,P0046,149,2,89.32,,2025-03-10
S002,P0022,178,2,28.06,0.0,2025-03-08
S003,P0013,105,2,57.57,0.05,2025-03-10
S003,P0022,127,2,60.36,0.15,2025-03-10
S004,P0019,131,4,45.74,0.2,2025-03-13
S005,P0004,197,2,42.58,0.05,2025-03-10
S002,P0046,236,3,24.97,0.1,2025-03-14
S003,P0021,195,1,59.81,0.05,2025-03-14
S001,P0038,190,2,21.34,0.15,2025-03-10
S002,P0011,209,4,47.84,0.05,2025-03-14
S001,P0037,177,4,85.08,0.1,2025-03-08
S002,P0013,114,2,35.72,0.0,2025-03-13
S004,P0050,104,4,39.66,0.0,2025-03-08
S001,P0019,213,4,49.31,0.05,2025-03-11
S004,P0016,213,1,43.92,0.0,2025-03-08
S005,P0017,119,3,60.4,0.05,2025-03-12
S001,P0032,107,2,90.92,0.05,2025-03-12
S003,P0026,194,2,67.32,0.1,2025-03-11
S001,P0047,159,3,29.3,0.15,2025-03-11
S003,P0028,179,2,85.53,0.0,2025-03-13
S002,P0042,103,3,88.84,0.05,2025-03-10
S002,P0038,239,4,67.0,0.0,2025-03-08
S002,P0044,177,3,29.16,0.25,2025-03-10
S004,P0047,122,4,87.26,0.25,2025-03-09
S005,P0004,216,1,25.58,0.05,2025-03-10
S002,P0036,248,1,15.49,0.05,2025-03-09
S005,P0028,128,4,85.28,0.05,2025-03-12
S005,P0036,184,2,11.71,0.05,2025-03-10
S002,P0035,225,4,10.02,0.0,2025-03-10
S005,P0040,200,2,61.62,0.1,2025-03-14
S003,P0024,157,3,41.84,0.0,2025-03-10
S005,P0030,161,error,38.64,,2025-03-13
S002,P0041,150,3,62.19,0.1,2025-03-14
S002,P0024,133,3,13.13,0.05,2025-03-08
S001,P0025,112,2,27.49,0.0,2025-03-12
S001,P0050,235,1,17.58,0.05,2025-03-10
S003,P0018,151,3,63.29,0.0,2025-03-14
S001,P0048,209,2,76.66,0.15,2025-03-12
S003,P0025,153,3,85.75,0.0,2025-03-08
S003,P0047,165,2,68.25,0.1,2025-03-12
S003,P0008,219,2,13.39,0.0,2025-03-13
S004,P0050,238,3,35.91,0.05,2025-03-14
S001,P0050,146,1,1.62,0.0,2025-03-11
S001,P0026,147,3,2.78,0.0,2025-03-13
S002,P0021,243,2,94.28,0.1,2025-03-10
S003,P0049,184,2,11.17,0.0,2025-03-10
S005,P0037,184,2,15.21,0.0,2025-03-12
S002,P0025,152,2,45.3,0.0,2025-03-14
S001,P0022,223,4,6.05,0.2,2025-03-11
S004,P0043,202,2,25.92,0.2,2025-03-14
S001,P0039,202,3,28.65,0.05,2025-03-12
S001,P0026,120,5,85.75,0.0,2025-03-14
S004,P0038,175,1,77.47,0.0,2025-03-09
S005,P0012,207,3,64.22,0.0,2025-03-13
S005,P0002,128,3,54.37,0.1,2025-03-12
S003,P0028,136,5,14.21,0.05,2025-03-14
S003,P0014,191,3,50.68,0.0,2025-03-10
S003,P0048,150,5,74.1,0.1,2025-03-10
S005,P0046,104,4,10.76,0.0,2025-03-09
S002,P0017,243,2,35.06,0.0,2025-03-14
S005,P0041,185,2,48.18,0.1,2025-03-09
S001,P0048,210,2,17.81,0.2,2025-03-14
S001,P0043,151,2,95.2,0.1,2025-03-09
S001,P0036,231,3,81.37,0.0,2025-03-10
S003,P0022,208,2,8.64,0.1,2025-03-13
S001,P0049,169,1,1.13,0.0,2025-03-11
S001,P0045,108,2,5.23,0.0,2025-03-14
S005,P0017,180,4,74.47,0.1,2025-03-12
S002,P0013,222,1,63.49,0.0,2025-03-13
S003,P0042,193,5,21.46,0.0,2025-03-10
S001,P0031,173,2,60.81,0.05,2025-03-14
S001,P0046,177,2,61.14,0.05,2025-03-12
S002,P0038,102,3,30.06,0.05,2025-03-08
S001,P0027,131,5,16.16,0.0,2025-03-08
S003,P0016,240,4,79.99,0.0,2025-03-11
S002,P0032,109,4,68.21,0.1,2025-03-09
S005,P0001,247,5,38.34,0.15,2025-03-14
S001,P0005,214,4,58.4,0.2,2025-03-12
S004,P0004,117,3,59.07,0.05,2025-03-13
S003,P0039,220,3,89.77,0.0,2025-03-11
S001,P0002,245,4,21.38,0.0,2025-03-12
S005,P0022,149,3,52.23,0.2,2025-03-08
S004,P0043,122,3,41.08,0.0,2025-03-10
S004,P0047,200,1,50.21,0.05,2025-03-11
S005,P0018,121,3,43.91,0.05,2025-03-08
S003,P0003,153,3,7.27,0.0,2025-03-11
S002,P0014,140,2,35.22,0.0,2025-03-11
S005,P0040,237,2,9.88,0.05,2025-03-08
S002,P0026,156,5,66.85,0.0,2025-03-14
S005,P0047,241,1,78.61,0.0,2025-03-08
S005,P0025,150,5,22.52,0.05,2025-03-13
S001,P0022,138,3,80.14,0.0,2025-03-14
S005,P0010,190,2,52.47,,2025-03-14
S001,P0004,246,4,79.77,0.05,2025-03-14
S005,P0033,113,5,83.96,0.0,2025-03-09
S001,P0040,191,1,62.33,0.0,2025-03-12
S004,P0036,165,3,16.78,0.15,2025-03-11
S001,P0009,176,2,24.68,0.0,2025-03-09
S002,P0021,235,4,60.38,0.0,2025-03-11
S002,P0022,140,2,83.11,0.05,2025-03-14
S002,P0019,127,2,34.88,0.0,2025-03-13
S005,P0040,136,1,28.28,0.0,2025-03-12
S002,P0045,120,5,16.62,0.0,2025-03-14
S001,P0017,215,4,91.81,0.1,2025-03-13
S002,P0012,209,2,45.64,0.05,2025-03-09
S001,P0032,216,3,73.64,0.05,2025-03-13
S003,P0042,160,3,97.79,0.0,2025-03-09
S005,P0050,249,2,22.24,,2025-03-12
S002,P0006,134,2,23.53,0.15,2025-03-13
S004,P0007,119,2,93.35,0.15,2025-03-10
S005,P0047,169,2,70.44,0.0,2025-03-12
S004,P0030,243,2,49.33,0.0,2025-03-08
S001,P0041,151,5,96.45,0.0,2025-03-12
S001,P0047,116,2,1204.3364930643024,0.0,2025-03-08
S003,P0046,219,3,59.67,0.05,2025-03-13
S004,P0027,117,2,41.74,0.15,2025-03-11
S003,P0017,192,2,59.67,0.0,2025-03-08
S002,P0008,149,3,77.41,0.05,2025-03-12
S005,P0024,190,4,28.4,0.05,2025-03-09
S004,P0007,248,2,98.93,0.15,2025-03-11
S004,P0010,139,2,19.32,0.05,2025-03-08
S002,P0034,108,2,16.17,0.0,2025-03-11
S003,P0049,112,2,29.07,0.0,2025-03-11
S004,P0004,245,4,5.2,0.2,2025-03-11
S005,P0028,135,4,36.92,0.1,2025-03-09
S001,P0027,177,2,85.78,0.0,2025-03-12
S005,P0045,227,2,55.22,0.15,2025-03-13
S002,P0038,171,error,76.32,0.0,2025-03-09
S002,P0005,154,2,74.36,0.25,2025-03-09
S001,P0042,124,2,1892.8924178007996,0.05,2025-03-11
S003,P0040,238,4,6.03,0.0,2025-03-11
S002,P0015,194,5,11.66,0.15,2025-03-14
S005,P0028,167,2,63.48,0.05,2025-03-09
S001,P0036,127,2,22.53,0.05,2025-03-12
S005,P0046,108,4,18.2,0.05,2025-03-12
S001,P0050,158,5,46.15,0.0,2025-03-11
S004,P0026,178,5,89.33,0.0,2025-03-12
S004,P0048,212,2,96.36,0.05,2025-03-10
S005,P0040,170,3,23.65,0.1,2025-03-11
S001,P0019,130,3,57.81,0.05,2025-03-13
S002,P0039,196,1,7.83,0.15,2025-03-08
S005,P0021,155,3,80.3,0.05,2025-03-08
S004,P0044,221,2,61.42,0.0,2025-03-14
S001,P0034,226,3,65.29,0.05,2025-03-10
S002,P0016,138,1,11.74,0.05,2025-03-09
S001,P0022,197,2,11.43,0.0,2025-03-13
S005,P0035,220,4,46.09,0.0,2025-03-13
S001,P0047,130,3,76.91,0.2,2025-03-14
S003,P0049,138,4,30.09,0.0,2025-03-08
S004,P0048,204,4,75.15,0.0,2025-03-12
S003,P0045,217,2,14.44,0.1,2025-03-14
S005,P0049,232,3,79.96,0.15,2025-03-08
S003,P0021,130,4,6.94,0.05,2025-03-08
S005,P0048,190,2,30.91,0.05,2025-03-12
S003,P0043,106,2,46.06,0.0,2025-03-10
S002,P0025,150,5,32.17,0.1,2025-03-09
S001,P0034,205,4,9.16,0.0,2025-03-13
S005,P0015,106,2,29.65,0.25,2025-03-13
S005,P0027,118,1,95.89,0.0,2025-03-13
S004,P0035,134,3,62.98,0.05,2025-03-09
S002,P0043,134,2,47.0,0.0,2025-03-10
S002,P0038,222,2,9.04,0.05,2025-03-11
S004,P0017,218,2,24.08,0.0,2025-03-08
S002,P0023,228,2,36.58,0.05,2025-03-08
S005,P0021,162,4,69.4,0.0,2025-03-10
S004,P0035,222,1,75.92,0.15,2025-03-12
S001,P0019,142,3,31.02,0.0,2025-03-10
S002,P0032,228,2,40.0,0.2,2025-03-08
S003,P0037,166,3,52.18,0.05,2025-03-12
S003,P0039,199,1,18.79,0.05,2025-03-08
S005,P0027,173,3,58.73,0.0,2025-03-14
S002,P0035,105,2,56.12,0.0,2025-03-12
S001,P0046,150,2,80.65,0.0,2025-03-13
S004,P0038,164,3,60.73,0.2,2025-03-13
S002,P0034,209,3,46.9,0.0,2025-03-13
S003,P0049,165,2,29.09,0.2,2025-03-11
S005,P0033,154,5,19.39,0.0,2025-03-12
S004,P0043,200,2,76.97,0.0,2025-03-14
S001,P0007,165,2,37.85,0.0,2025-03-12
S003,P0029,144,3,58.92,,2025-03-09
S001,P0050,199,3,1.34,0.05,2025-03-10
S004,P0037,147,4,14.68,0.2,2025-03-08
S001,P0016,242,3,84.44,0.0,2025-03-13
S002,P0013,143,3,28.68,0.15,2025-03-11
S004,P0022,117,5,92.24,0.1,2025-03-13
S002,P0025,199,5,80.82,0.15,2025-03-12
S001,P0029,140,2,65.76,0.0,2025-03-14
S005,P0046,188,2,57.34,,2025-03-14
S002,P0007,119,4,20.38,0.05,2025-03-09
S002,P0037,131,2,30.78,0.0,2025-03-14
S002,P0039,164,4,43.0,0.15,2025-03-08
S002,P0049,141,4,44.17,0.0,2025-03-11
S001,P0032,135,4,10.1,0.05,2025-03-13
S005,P0050,170,4,17.45,0.05,2025-03-11
S003,P0050,197,4,3.36,0.1,2025-03-12
S002,P0022,130,2,1482.6231819138438,0.05,2025-03-14
S004,P0037,139,1,56.88,0.05,2025-03-13
S002,P0031,151,2,51.42,0.1,2025-03-10
S002,P0023,168,1,85.76,0.0,2025-03-10
S002,P0039,156,5,82.45,0.1,2025-03-12
S002,P0005,225,2,50.64,0.0,2025-03-14
S003,P0024,189,4,33.77,0.1,2025-03-14
S005,P0016,111,3,76.97,0.0,2025-03-08
S001,P0040,245,2,14.82,0.05,2025-03-11
S005,P0050,169,2,78.71,0.0,2025-03-09
S004,P0016,144,3,54.51,0.1,2025-03-08
S003,P0045,224,4,91.3,0.05,2025-03-10
S004,P0008,192,4,96.48,0.1,2025-03-13
S001,P0024,123,5,58.98,0.25,2025-03-08
S002,P0049,216,2,62.37,0.0,2025-03-10
S002,P0042,126,3,6.34,0.0,2025-03-09
S005,P0023,225,1,49.24,,2025-03-13
S001,P0034,234,3,91.28,0.05,2025-03-13
S002,P0036,233,2,84.54,0.2,2025-03-13
S004,P0013,156,2,24.08,0.0,2025-03-10
S003,P0024,150,4,89.38,0.15,2025-03-10
S003,P0032,243,2,17.71,0.2,2025-03-12
S003,P0047,136,2,1840.636686497765,0.1,2025-03-09
S005,P0013,238,5,67.95,0.0,2025-03-13
S003,P0050,126,3,15.4,0.0,2025-03-09
S002,P0039,150,2,15.69,0.0,2025-03-10
S003,P0032,175,1,1368.351632524642,0.0,2025-03-08
S004,P0011,111,2,28.38,0.05,2025-03-12
S005,P0040,212,error,88.2,0.0,2025-03-12
S005,P0036,227,4,79.83,0.0,2025-03-11
S002,P0028,151,3,59.84,0.2,2025-03-13
S004,P0009,109,5,32.71,0.05,2025-03-12
S002,P0024,214,2,75.55,0.2,2025-03-14
S002,P0050,230,2,75.58,0.05,2025-03-13
S002,P0049,235,5,9.55,0.15,2025-03-08
S002,P0005,126,3,59.4,0.0,2025-03-14
S002,P0049,121,2,30.89,0.0,2025-03-08
S003,P0007,192,2,21.65,0.05,2025-03-14
S004,P0014,177,2,45.99,0.05,2025-03-11
S004,P0021,162,2,2.95,0.05,2025-03-10
S001,P0030,146,3,70.68,0.1,2025-03-09
S002,P0008,112,3,44.82,0.0,2025-03-08
S001,P0034,153,3,99.33,0.0,2025-03-12
S002,P0047,205,3,31.51,0.0,2025-03-11
S004,P0042,120,3,72.36,0.1,2025-03-13
S004,P0003,163,2,75.37,0.1,2025-03-09
S004,P0041,213,4,55.99,0.0,2025-03-08
S001,P0002,196,2,73.11,0.0,2025-03-12
S005,P0019,213,error,76.14,0.05,2025-03-12
S001,P0013,142,2,7.31,0.05,2025-03-13
S003,P0042,185,5,76.0,0.05,2025-03-08
S004,P0023,102,4,33.08,0.05,2025-03-11
S003,P0018,183,5,31.08,0.0,2025-03-10
S004,P0014,181,3,69.21,0.0,2025-03-14
S005,P0039,228,1,60.43,0.0,2025-03-09
S003,P0031,151,2,13.37,0.0,2025-03-09
S002,P0050,197,1,73.79,0.2,2025-03-10
S002,P0030,235,3,78.1,0.05,2025-03-12
S005,P0049,228,3,76.67,0.1,2025-03-08
S001,P0047,200,2,92.13,0.25,2025-03-14
S002,P0026,125,1,15.09,0.2,2025-03-14
S001,P0050,213,3,1749.2632816897171,0.0,2025-03-11
S001,P0003,238,2,65.86,0.1,2025-03-08
S002,P0033,201,1,98.71,0.1,2025-03-10
S003,P0048,212,1,7.08,0.2,2025-03-12
S003,P0020,123,2,32.07,0.05,2025-03-12
S003,P0017,158,2,5.39,0.0,2025-03-13
S002,P0050,122,2,61.8,0.0,2025-03-12
S002,P0018,245,5,77.27,0.15,2025-03-09
S002,P0017,147,3,92.45,0.05,2025-03-13
S001,P0047,171,2,61.46,0.15,2025-03-12
S001,P0030,215,5,31.19,0.0,2025-03-09
S005,P0050,220,2,42.95,0.0,2025-03-14
S005,P0012,188,3,47.09,0.1,2025-03-08
S005,P0004,199,2,43.2,0.25,2025-03-09
S005,P0014,108,2,22.78,0.0,2025-03-08
S001,P0019,194,1,52.9,,2025-03-12
S004,P0024,145,4,2.95,0.1,2025-03-10
S002,P0040,180,4,17.34,0.15,2025-03-11
S003,P0019,237,2,55.56,0.05,2025-03-13
S001,P0018,125,3,51.01,0.05,2025-03-13
S004,P0022,156,3,99.65,0.05,2025-03-14
S002,P0041,146,2,48.37,0.15,2025-03-08
S001,P0035,102,2,57.56,0.15,2025-03-10
S004,P0040,145,3,21.82,0.05,2025-03-13
S002,P0043,205,3,4.45,0.05,2025-03-11
S003,P0007,185,4,55.77,0.05,2025-03-12
S004,P0027,232,3,4.62,0.05,2025-03-12
S003,P0032,167,2,73.51,0.15,2025-03-11
S002,P0030,210,3,47.45,0.0,2025-03-08
S005,P0044,217,3,90.47,0.0,2025-03-11
S001,P0023,225,4,32.44,0.2,2025-03-09
S004,P0013,168,4,42.17,0.0,2025-03-08
S002,P0032,155,2,75.1,0.15,2025-03-12
S003,P0049,177,4,92.77,0.05,2025-03-09
S001,P0009,248,2,6.8,0.0,2025-03-09
S003,P0025,128,2,92.21,0.1,2025-03-14
S002,P0033,132,3,41.14,0.0,2025-03-08
S001,P0004,219,5,31.76,0.0,2025-03-08
S004,P0043,148,2,23.69,0.25,2025-03-11
S004,P0046,158,2,87.77,0.1,2025-03-11
S005,P0023,234,2,34.03,0.0,2025-03-11
S003,P0034,168,2,2065.1154885537303,0.05,2025-03-14
S003,P0040,197,4,83.51,0.2,2025-03-11
S004,P0035,235,1,71.33,0.0,2025-03-12
S003,P0036,220,2,51.11,0.25,2025-03-12
S001,P0002,187,3,30.36,0.0,2025-03-10
S002,P0002,228,3,51.3,0.05,2025-03-12
S002,P0012,128,3,22.42,0.0,2025-03-11
S001,P0040,123,3,5.74,,2025-03-11
S001,P0014,137,3,80.28,0.2,2025-03-14
S001,P0020,156,4,35.83,0.0,2025-03-13
S005,P0047,186,2,77.55,0.0,2025-03-11
S002,P0030,215,5,67.65,0.05,2025-03-08
S001,P0024,209,3,42.18,0.1,2025-03-09
S004,P0014,138,1,1.82,0.0,2025-03-14
S005,P0048,130,2,78.23,0.05,2025-03-11
S003,P0049,240,4,31.49,0.0,2025-03-09
S002,P0030,175,5,32.84,0.05,2025-03-09
S001,P0024,162,4,91.99,0.25,2025-03-12
S001,P0044,188,2,31.8,0.0,2025-03-08
S003,P0024,172,5,24.75,0.0,2025-03-12
S005,P0050,170,3,67.07,0.15,2025-03-11
S005,P0016,112,4,98.01,0.2,2025-03-12
S005,P0025,148,3,74.63,0.0,2025-03-11
S002,P0010,110,4,31.78,0.05,2025-03-09
S003,P0006,163,3,75.81,0.0,2025-03-10
S002,P0026,164,4,12.59,0.0,2025-03-13
S005,P0030,232,4,71.41,0.2,2025-03-09
S004,P0049,220,4,63.61,0.0,2025-03-10
S005,P0046,240,2,95.09,0.1,2025-03-12
S005,P0025,170,4,28.68,0.0,2025-03-14
S005,P0006,161,1,94.71,0.15,2025-03-14
S004,P0036,162,2,15.4,0.0,2025-03-11
S003,P0029,177,4,46.86,0.0,2025-03-12
S002,P0027,174,3,75.95,0.2,2025-03-11
S004,P0042,143,4,6.49,0.0,2025-03-12
S002,P0028,180,5,55.57,0.2,2025-03-08
S005,P0040,148,5,55.52,0.05,2025-03-11
S002,P0014,227,2,68.24,0.15,2025-03-11
S001,P0010,150,2,90.58,0.0,2025-03-12
S005,P0032,177,3,94.44,0.0,2025-03-14
S005,P0050,246,3,3.73,0.15,2025-03-11
S003,P0022,205,3,74.99,0.15,2025-03-13
S001,P0012,244,3,71.36,0.05,2025-03-12
S004,P0008,182,5,93.25,0.05,2025-03-10
S003,P0032,160,4,61.4,0.15,2025-03-08
S002,P0034,163,2,49.58,0.0,2025-03-11
S003,P0047,141,5,68.16,0.15,2025-03-14
S001,P0034,122,1,51.99,0.0,2025-03-13
S001,P0027,112,4,70.12,0.05,2025-03-09
S005,P0033,197,3,59.46,0.0,2025-03-08
S002,P0028,213,4,43.53,0.0,2025-03-12
S002,P0043,115,2,21.06,0.1,2025-03-13
S001,P0021,193,3,74.33,0.05,2025-03-11
S002,P0044,173,2,28.76,0.1,2025-03-10
S001,P0012,209,2,45.93,0.25,2025-03-08
S004,P0044,176,3,19.15,0.0,2025-03-14
S002,P0017,164,4,27.78,0.0,2025-03-14
S002,P0011,148,4,22.14,0.05,2025-03-12
S001,P0043,113,2,9.44,0.2,2025-03-14
S005,P0039,156,1,83.7,0.2,2025-03-13
S002,P0031,247,3,17.88,0.0,2025-03-08
S004,P0036,224,2,16.49,0.15,2025-03-09
S002,P0043,242,4,31.98,0.0,2025-03-14
S003,P0002,237,4,38.94,0.15,2025-03-13
S003,P0005,172,2,48.73,0.0,2025-03-10
S001,P0039,165,2,69.7,0.05,2025-03-13
S005,P0046,169,4,10.25,0.25,2025-03-12
S001,P0050,210,4,4.17,0.0,2025-03-09
S003,P0047,242,error,37.85,0.25,2025-03-14
S003,P0037,119,2,85.34,0.2,2025-03-08
S003,P0007,183,3,51.68,0.05,2025-03-11
S003,P0046,122,3,96.27,0.0,2025-03-14
S004,P0038,201,5,84.32,0.1,2025-03-09
S002,P0025,210,1,69.14,0.0,2025-03-11
S005,P0042,198,1,98.63,0.2,2025-03-14
S005,P0033,122,3,72.95,0.2,2025-03-12
S002,P0025,232,2,93.1,0.0,2025-03-08
S005,P0040,130,4,6.74,0.0,2025-03-14
S004,P0030,133,3,3.18,0.15,2025-03-10
S002,P0029,241,2,89.17,0.15,2025-03-10
S005,P0036,211,4,69.16,0.05,2025-03-09
S005,P0032,171,1,94.8,0.05,2025-03-10
S001,P0048,185,4,64.16,0.15,2025-03-12
S001,P0026,238,4,36.99,0.15,2025-03-13
S002,P0028,229,2,40.32,0.05,2025-03-13
S003,P0012,145,5,36.31,0.05,2025-03-08
S002,P0028,199,3,79.47,0.0,2025-03-12
S004,P0020,143,3,47.91,0.05,2025-03-14
S003,P0046,107,3,83.16,0.0,2025-03-14
S001,P0043,110,3,89.02,0.2,2025-03-10
S002,P0038,236,4,71.54,0.2,2025-03-13
S001,P0009,160,4,88.55,0.0,2025-03-08
S004,P0017,112,1,64.61,0.15,2025-03-08
S003,P0018,222,2,34.71,0.2,2025-03-08
S003,P0043,154,3,64.3,,2025-03-08
S002,P0046,106,3,16.03,0.1,2025-03-12
S003,P0030,164,1,24.93,0.1,2025-03-08
S004,P0015,191,3,1270.3258718922173,0.1,2025-03-11
S004,P0024,103,5,12.74,0.0,2025-03-11
S005,P0029,177,2,84.89,0.1,2025-03-09
S001,P0035,239,4,77.37,0.05,2025-03-12
S001,P0045,133,2,70.54,0.05,2025-03-11
S005,P0048,212,5,29.09,0.05,2025-03-11
S005,P0024,108,2,28.81,0.05,2025-03-14
S002,P0026,233,2,32.98,0.25,2025-03-11
S003,P0018,131,3,24.14,0.0,2025-03-14
S002,P0034,217,4,61.18,0.0,2025-03-10
S005,P0007,178,2,28.47,0.0,2025-03-09
S002,P0021,120,2,10.31,0.0,2025-03-13
S003,P0046,192,4,12.19,0.0,2025-03-13
S003,P0040,116,2,31.7,0.0,2025-03-09
S004,P0037,123,2,1830.8743967319872,0.15,2025-03-10
