store_id,product_id,customer_id,quantity,price,discount,sale_date
S004,P0038,484,3,91.54,0.05,2025-03-27
S001,P0039,527,4,66.37,0.05,2025-03-23
S003,P0046,544,3,85.49,0.2,2025-03-22
S003,P0019,472,4,62.78,0.0,2025-03-31
S003,P0045,532,3,24.91,0.0,2025-03-24
S002,P0044,585,5,36.54,0.05,2025-03-27
S001,P0028,566,1,43.26,0.15,2025-03-25
S002,P0038,582,5,1641.009965248406,0.05,2025-03-27
S004,P0021,468,error,45.32,0.05,2025-03-31
S005,P0011,552,3,60.58,0.15,2025-03-31
S001,P0010,502,1,40.94,0.0,2025-03-26
S004,P0028,479,4,95.03,0.05,2025-03-25
S003,P0050,588,error,90.82,0.05,2025-03-30
S002,P0029,523,3,73.04,0.25,2025-03-27
S004,P0038,535,4,53.59,0.0,2025-03-31
S004,P0036,518,3,65.64,0.05,2025-03-30
S003,P0041,528,2,26.12,0.15,2025-03-24
S002,P0003,553,3,74.23,0.05,2025-03-22
S003,P0034,481,5,62.35,0.0,2025-03-24
S001,P0031,556,3,75.72,0.15,2025-03-22
S004,P0022,444,4,64.08,0.0,2025-03-31
S002,P0048,534,1,34.72,0.05,2025-03-28
S001,P0044,474,3,37.9,0.05,2025-03-29
S004,P0004,580,2,85.33,0.05,2025-03-28
S004,P0008,503,2,12.7,0.15,2025-03-24
S004,P0004,438,2,27.77,0.0,2025-03-31
S002,P0007,575,2,14.58,0.0,2025-03-25
S003,P0034,478,1,87.23,0.05,2025-03-22
S002,P0044,555,2,33.63,0.05,2025-03-29
S002,P0049,525,2,98.45,0.1,2025-03-25
S001,P0036,434,2,83.64,0.05,2025-03-31
S002,P0033,467,4,86.29,0.05,2025-03-24
S002,P0010,497,3,82.59,0.05,2025-03-28
S002,P0045,458,3,71.69,0.0,2025-03-26
S005,P0046,479,3,36.56,0.15,2025-03-29
S005,P0031,594,3,80.21,0.1,2025-03-31
S003,P0050,550,1,88.82,0.05,2025-03-24
S005,P0001,488,3,34.61,0.15,2025-03-27
S002,P0045,536,2,48.28,0.0,2025-03-30
S001,P0042,590,4,20.18,0.0,2025-03-27
S005,P0014,586,error,88.13,,2025-03-31
S001,P0002,582,error,76.33,0.1,2025-03-26
S004,P0014,506,3,99.74,0.0,2025-03-25
S005,P0005,505,3,34.16,0.05,2025-03-25
S001,P0048,588,5,3.96,0.1,2025-03-31
S001,P0036,599,3,27.64,0.0,2025-03-22
S004,P0035,434,2,53.55,0.0,2025-03-26
S003,P0006,555,4,69.27,0.0,2025-03-30
S005,P0029,536,2,50.21,0.0,2025-03-30
S003,P0043,504,4,36.52,0.1,2025-03-25
S003,P0002,583,3,56.63,0.15,2025-03-23
S001,P0031,460,3,94.23,0.05,2025-03-26
S001,P0006,470,2,62.62,0.05,2025-03-31
S002,P0022,565,3,35.58,0.1,2025-03-26
S005,P0049,427,3,55.52,0.05,2025-03-29
S004,P0048,557,3,90.16,0.1,2025-03-24
S003,P0014,451,2,66.63,0.0,2025-03-23
S003,P0044,551,error,54.58,0.1,2025-03-22
S002,P0017,457,3,57.44,0.1,2025-03-24
S002,P0035,540,4,18.94,0.0,2025-03-26
S002,P0049,446,5,4.35,0.0,2025-03-30
S001,P0023,589,3,83.74,0.05,2025-03-23
S005,P0044,505,2,31.27,0.0,2025-03-24
S004,P0012,544,2,41.7,0.05,2025-03-22
S002,P0049,501,3,59.94,0.0,2025-03-22
S002,P0017,476,2,75.49,0.05,2025-03-22
S003,P0014,486,2,22.68,0.1,2025-03-30
S002,P0036,517,3,1993.3928431725672,0.0,2025-03-29
S002,P0024,513,5,71.7,0.0,2025-03-31
S005,P0036,592,2,89.46,0.0,2025-03-24
S001,P0039,528,2,6.53,0.05,2025-03-31
S002,P0021,506,3,71.07,0.2,2025-03-28
S003,P0039,546,5,33.54,0.0,2025-03-25
S004,P0008,524,5,8.35,0.0,2025-03-24
S004,P0048,476,3,4.35,0.0,2025-03-29
S002,P0048,481,3,89.37,0.0,2025-03-28
S002,P0004,516,4,45.83,0.05,2025-03-28
S004,P0037,449,1,31.39,0.15,2025-03-27
S003,P0009,485,3,62.79,0.0,2025-03-30
S004,P0022,486,5,39.63,0.0,2025-03-29
S005,P0020,570,4,19.63,0.1,2025-03-28
S001,P0042,480,2,63.87,0.15,2025-03-30
S005,P0048,542,4,66.87,0.05,2025-03-27
S001,P0050,559,1,59.16,0.05,2025-03-24
S002,P0047,486,2,46.29,0.0,2025-03-24
S005,P0035,472,2,99.23,0.15,2025-03-27
S001,P0032,511,4,79.33,0.05,2025-03-30
S003,P0048,480,5,44.74,0.2,2025-03-22
S004,P0030,579,2,53.15,0.1,2025-03-26
S002,P0008,487,3,41.32,0.1,2025-03-26
S004,P0037,590,1,36.34,,2025-03-31
S001,P0047,444,2,82.85,0.0,2025-03-30
S002,P0048,466,2,37.65,0.05,2025-03-29
S003,P0001,525,2,99.37,0.0,2025-03-26
S004,P0022,557,3,28.53,0.0,2025-03-24
S003,P0034,492,1,30.66,0.15,2025-03-28
S002,P0048,569,2,57.88,0.1,2025-03-24
S002,P0035,576,4,95.44,0.05,2025-03-22
S003,P0032,436,5,15.68,0.0,2025-03-24
S002,P0025,510,3,82.04,0.15,2025-03-28
S003,P0022,470,3,96.69,0.2,2025-03-24
S004,P0033,597,2,51.2,0.05,2025-03-31
S002,P0047,474,5,80.59,0.05,2025-03-29
S003,P0043,540,1,4.38,0.0,2025-03-24
S003,P0032,521,4,29.95,0.0,2025-03-25
S003,P0029,436,3,57.23,0.2,2025-03-31
S002,P0026,502,5,99.46,0.0,2025-03-25
S002,P0014,594,2,97.96,0.25,2025-03-30
S004,P0027,434,2,47.12,0.05,2025-03-23
S001,P0045,586,5,13.2,0.0,2025-03-27
S005,P0039,528,2,93.0,0.0,2025-03-24
S002,P0011,559,3,63.19,0.05,2025-03-23
S004,P0049,553,1,10.52,0.0,2025-03-30
S005,P0049,569,4,1062.2462856095938,0.0,2025-03-27
S004,P0035,491,5,83.99,0.0,2025-03-22
S001,P0047,467,2,67.48,0.05,2025-03-30
S001,P0015,427,2,13.39,0.05,2025-03-22
S002,P0026,560,3,74.27,0.0,2025-03-24
S005,P0024,492,3,97.89,0.2,2025-03-30
S002,P0024,503,3,75.51,0.15,2025-03-26
S003,P0042,518,3,97.41,0.0,2025-03-31
S004,P0031,426,2,53.11,0.05,2025-03-23
S004,P0044,470,3,10.55,0.25,2025-03-26
S005,P0047,546,3,85.23,0.1,2025-03-23
S002,P0049,543,2,42.04,0.0,2025-03-27
S002,P0016,485,3,18.29,0.0,2025-03-26
S002,P0018,433,4,87.84,0.05,2025-03-27
S002,P0022,532,2,36.33,,2025-03-30
S001,P0002,489,2,48.92,0.0,2025-03-25
S004,P0003,477,4,43.04,0.0,2025-03-30
S005,P0015,595,3,47.7,0.0,2025-03-22
S004,P0033,514,3,28.68,0.05,2025-03-27
S003,P0044,597,2,2.36,0.15,2025-03-26
S003,P0021,579,3,57.58,0.0,2025-03-22
S005,P0048,438,2,41.83,0.2,2025-03-26
S002,P0048,497,4,14.84,0.05,2025-03-31
S005,P0018,534,3,40.67,0.0,2025-03-28
S002,P0039,456,3,49.4,0.2,2025-03-25
S004,P0044,543,4,1192.67206444353,0.0,2025-03-27
S002,P0046,520,3,56.3,0.05,2025-03-23
S005,P0020,539,3,87.71,,2025-03-23
S001,P0004,498,4,35.63,0.0,2025-03-23
S004,P0050,475,2,68.0,0.0,2025-03-28
S002,P0016,574,2,57.43,0.0,2025-03-24
S005,P0034,499,3,56.5,0.25,2025-03-31
S002,P0044,503,2,99.68,0.0,2025-03-23
S005,P0033,510,4,85.02,0.0,2025-03-24
S002,P0024,487,1,21.55,0.0,2025-03-24
S003,P0050,565,3,2007.668127696414,0.05,2025-03-26
S002,P0024,477,4,70.14,0.0,2025-03-30
S003,P0012,519,4,55.79,0.2,2025-03-26
S004,P0017,437,2,34.72,0.0,2025-03-22
S001,P0049,597,3,34.41,0.0,2025-03-29
S001,P0028,490,2,35.41,0.1,2025-03-30
S005,P0028,597,2,73.02,0.05,2025-03-30
S002,P0036,561,4,88.67,0.0,2025-03-22
S001,P0038,522,2,38.21,0.05,2025-03-24
S001,P0036,440,3,68.84,0.0,2025-03-27
S001,P0043,530,5,58.17,0.1,2025-03-29
S003,P0015,550,2,24.39,0.1,2025-03-29
S005,P0007,568,4,20.01,0.2,2025-03-22
S005,P0012,490,2,50.11,0.0,2025-03-23
S005,P0033,434,3,12.04,0.0,2025-03-23
S005,P0035,444,4,82.93,0.05,2025-03-27
S005,P0043,441,3,7.54,0.15,2025-03-25
S002,P0009,473,4,82.96,0.0,2025-03-23
S002,P0033,505,3,82.82,0.0,2025-03-26
S001,P0016,561,4,63.88,0.05,2025-03-29
S005,P0030,566,2,79.74,0.2,2025-03-29
S004,P0024,507,1,9.05,0.2,2025-03-31
S003,P0045,595,5,90.58,0.25,2025-03-28
S001,P0003,538,4,8.96,0.05,2025-03-30
S002,P0027,472,3,85.89,0.1,2025-03-28
S005,P0028,545,5,5.92,0.0,2025-03-29
S001,P0020,600,5,82.66,0.15,2025-03-25
S001,P0026,486,5,73.25,0.1,2025-03-25
S001,P0049,524,2,47.31,0.2,2025-03-23
S001,P0015,584,2,38.5,0.0,2025-03-27
S004,P0039,594,3,20.83,0.1,2025-03-26
S003,P0049,523,4,95.8,0.05,2025-03-30
S003,P0039,567,2,79.32,0.0,2025-03-28
S003,P0048,590,4,63.85,0.0,2025-03-25
S003,P0050,527,4,17.84,0.2,2025-03-29
S002,P0002,466,2,48.71,0.15,2025-03-23
S001,P0014,597,2,96.22,0.05,2025-03-22
S002,P0047,587,2,42.66,0.0,2025-03-24
S001,P0029,479,2,27.29,0.0,2025-03-25
S002,P0024,482,5,34.39,0.0,2025-03-22
S002,P0035,545,4,13.83,0.1,2025-03-29
S001,P0004,505,4,31.25,0.05,2025-03-26
S001,P0006,509,2,52.42,0.0,2025-03-22
S002,P0015,429,3,66.05,0.05,2025-03-27
S005,P0023,490,1,47.11,0.0,2025-03-26
S002,P0032,506,2,89.56,0.0,2025-03-30
S004,P0025,488,2,56.27,0.0,2025-03-26
S004,P0035,450,3,47.9,0.05,2025-03-31
S004,P0027,462,4,17.4,0.1,2025-03-23
S002,P0031,438,3,84.83,0.0,2025-03-29
S005,P0041,437,3,70.0,0.05,2025-03-22
S004,P0027,563,3,70.99,0.05,2025-03-22
S001,P0006,460,2,81.7,0.0,2025-03-31
S001,P0048,505,2,74.0,0.0,2025-03-26
S003,P0042,583,2,67.9,0.0,2025-03-29
S002,P0043,459,2,44.39,0.0,2025-03-27
S002,P0044,494,3,9.61,0.05,2025-03-22
S004,P0002,476,3,77.42,0.1,2025-03-30
S004,P0011,475,3,31.99,0.1,2025-03-28
S005,P0012,516,2,91.06,0.0,2025-03-22
S002,P0037,538,2,5.37,0.0,2025-03-29
S002,P0025,429,4,80.42,0.0,2025-03-25
S002,P0029,599,2,17.15,0.0,2025-03-22
S002,P0027,480,2,79.38,0.0,2025-03-28
S004,P0030,553,3,27.65,0.05,2025-03-28
S002,P0027,469,2,68.58,0.05,2025-03-29
S003,P0011,544,2,58.35,0.0,2025-03-31
S002,P0047,522,5,95.17,0.2,2025-03-29
S001,P0050,567,3,48.48,0.2,2025-03-24
S002,P0026,508,1,48.0,0.15,2025-03-30
S001,P0006,461,3,83.1,0.2,2025-03-25
S002,P0005,562,2,18.89,0.2,2025-03-27
S003,P0022,514,2,63.19,0.05,2025-03-28
S002,P0044,463,2,13.87,0.05,2025-03-23
S002,P0048,451,2,45.52,0.05,2025-03-30
S003,P0027,560,5,35.31,0.0,2025-03-25
S003,P0029,450,2,45.78,,2025-03-27
S003,P0044,515,1,84.31,0.05,2025-03-30
S002,P0040,535,3,1.15,0.0,2025-03-30
S002,P0018,519,2,69.56,0.0,2025-03-29
S001,P0031,469,1,73.72,0.05,2025-03-26
S005,P0039,466,4,22.11,0.0,2025-03-28
S001,P0037,435,1,40.95,0.05,2025-03-26
S001,P0033,497,3,75.74,0.05,2025-03-28
S005,P0034,567,2,50.18,0.0,2025-03-27
S001,P0025,452,3,12.07,0.0,2025-03-23
S004,P0024,459,4,70.72,0.05,2025-03-25
S005,P0042,443,2,17.37,0.05,2025-03-28
S005,P0011,567,2,64.75,0.05,2025-03-26
S005,P0045,541,3,3.92,0.1,2025-03-23
S002,P0024,544,4,69.89,,2025-03-29
S003,P0036,594,4,73.74,0.1,2025-03-24
S003,P0023,441,2,14.07,0.0,2025-03-31
S003,P0047,465,1,88.26,0.05,2025-03-30
S004,P0018,441,2,42.72,0.0,2025-03-29
S001,P0042,549,2,75.22,0.05,2025-03-23
S005,P0019,552,2,59.13,0.05,2025-03-22
S002,P0011,598,3,94.77,0.0,2025-03-27
S002,P0039,426,4,28.04,0.0,2025-03-29
S004,P0045,454,3,77.34,0.1,2025-03-27
S003,P0033,544,3,81.59,0.05,2025-03-22
S004,P0040,471,5,46.92,0.1,2025-03-22
S002,P0019,476,1,32.81,0.2,2025-03-27
S002,P0039,568,3,95.19,0.0,2025-03-22
S004,P0047,427,3,72.94,0.0,2025-03-31
S005,P0004,594,3,17.49,0.05,2025-03-23
S004,P0048,495,3,60.43,0.05,2025-03-24
S002,P0023,564,2,96.17,0.1,2025-03-23
S001,P0032,596,4,64.08,0.15,2025-03-31
S002,P0016,586,3,81.48,,2025-03-25
S004,P0024,551,1,71.14,0.0,2025-03-29
S003,P0007,567,2,15.25,0.2,2025-03-27
S003,P0011,460,4,7.46,0.05,2025-03-22
S005,P0034,554,3,10.45,0.1,2025-03-23
S003,P0025,549,2,15.32,0.0,2025-03-31
S003,P0001,538,2,88.55,,2025-03-22
S004,P0004,536,4,54.35,0.05,2025-03-26
S002,P0038,585,4,75.78,0.0,2025-03-31
S003,P0049,582,2,25.01,0.15,2025-03-24
S003,P0042,543,2,73.4,0.05,2025-03-25
S003,P0030,577,3,58.17,0.1,2025-03-28
S002,P0014,450,2,86.45,0.05,2025-03-25
S003,P0023,477,2,26.44,0.0,2025-03-27
S004,P0037,568,4,9.22,0.0,2025-03-26
S004,P0035,511,2,17.43,0.05,2025-03-25
S003,P0019,518,4,16.33,0.0,2025-03-29
S001,P0041,450,5,26.54,0.0,2025-03-27
S001,P0006,486,2,1629.750287180768,0.0,2025-03-29
S003,P0025,576,2,74.01,0.05,2025-03-30
S004,P0012,499,2,56.59,0.1,2025-03-28
S002,P0029,512,4,96.24,0.1,2025-03-27
S001,P0002,465,4,30.96,0.1,2025-03-27
S001,P0043,450,3,34.46,0.0,2025-03-30
S005,P0014,580,1,10.54,0.0,2025-03-27
S005,P0033,499,5,30.43,0.05,2025-03-25
S005,P0041,474,1,64.02,0.1,2025-03-30
S005,P0032,435,4,20.68,0.0,2025-03-29
S002,P0036,564,3,62.25,0.0,2025-03-23
S003,P0021,568,2,79.27,0.05,2025-03-22
S002,P0046,439,4,81.03,0.1,2025-03-28
S002,P0037,535,2,3.5,0.0,2025-03-27
S001,P0023,427,5,67.45,0.25,2025-03-24
S003,P0019,514,2,84.13,0.05,2025-03-30
S003,P0033,568,4,57.97,0.1,2025-03-24
S002,P0032,509,3,90.26,0.0,2025-03-28
S003,P0011,514,2,8.37,0.05,2025-03-23
S003,P0029,498,2,58.57,0.2,2025-03-30
S001,P0047,538,2,60.31,0.0,2025-03-29
S003,P0043,432,2,59.61,0.0,2025-03-29
S002,P0040,575,2,86.04,0.15,2025-03-27
S002,P0014,478,3,87.9,0.05,2025-03-27
S005,P0047,534,4,93.01,0.05,2025-03-22
S004,P0044,445,2,9.65,0.05,2025-03-22
S003,P0047,549,4,4.21,0.0,2025-03-24
S002,P0047,503,4,1637.6525353436741,0.05,2025-03-26
S002,P0039,479,1,82.17,0.05,2025-03-31
S002,P0026,551,5,62.32,0.0,2025-03-29
S002,P0030,509,5,36.79,0.1,2025-03-26
S004,P0036,428,2,98.64,0.05,2025-03-28
S003,P0043,438,5,16.47,0.05,2025-03-22
S004,P0050,573,3,80.36,0.0,2025-03-30
S002,P0045,589,4,68.37,0.0,2025-03-27
S005,P0030,493,2,42.35,0.2,2025-03-22
S005,P0029,434,2,44.97,0.05,2025-03-27
S005,P0044,428,1,45.6,0.0,2025-03-26
S005,P0024,469,2,14.6,0.05,2025-03-28
S001,P0030,503,3,67.04,0.05,2025-03-28
S005,P0016,503,error,58.58,0.0,2025-03-29
S001,P0050,470,4,20.74,0.0,2025-03-30
S001,P0022,591,5,27.69,0.0,2025-03-27
S004,P0029,482,3,78.86,0.0,2025-03-30
S001,P0030,494,2,68.32,0.1,2025-03-24
S005,P0045,574,4,85.34,0.05,2025-03-29
S005,P0037,476,4,95.14,0.1,2025-03-26
S005,P0028,500,2,47.44,0.0,2025-03-28
S003,P0043,471,1,40.16,0.15,2025-03-30
S003,P0049,505,2,46.37,0.15,2025-03-27
S005,P0030,475,4,47.08,0.0,2025-03-26
S004,P0019,504,3,51.7,0.0,2025-03-22
S002,P0044,522,3,86.23,0.2,2025-03-25
S005,P0039,494,3,29.15,0.05,2025-03-28
S001,P0031,429,3,49.99,0.15,2025-03-26
S002,P0042,576,3,35.4,0.0,2025-03-30
S004,P0045,491,2,38.51,0.05,2025-03-27
S003,P0042,534,2,36.21,0.0,2025-03-30
S001,P0049,508,3,43.73,0.05,2025-03-22
S001,P0050,563,3,40.96,0.05,2025-03-29
S004,P0041,579,4,70.54,0.05,2025-03-22
S004,P0011,596,1,40.84,0.05,2025-03-27
S004,P0034,466,2,46.61,0.0,2025-03-24
S002,P0033,521,5,67.46,0.0,2025-03-30
S004,P0043,515,2,25.16,0.0,2025-03-23
S002,P0015,486,1,77.42,,2025-03-31
S001,P0043,457,3,66.4,0.1,2025-03-25
S004,P0044,556,4,82.26,0.2,2025-03-23
S003,P0033,545,1,35.89,0.1,2025-03-29
S003,P0019,456,3,92.35,0.15,2025-03-27
S003,P0023,489,4,20.11,0.0,2025-03-31
S002,P0050,512,3,95.75,0.0,2025-03-22
S002,P0022,587,5,93.58,0.05,2025-03-24
S005,P0026,474,4,17.75,0.1,2025-03-25
S002,P0019,511,4,27.55,0.05,2025-03-23
S003,P0050,529,4,10.95,0.0,2025-03-26
S003,P0003,521,2,27.24,0.05,2025-03-29
S004,P0047,434,5,44.35,0.0,2025-03-30
S003,P0040,493,4,3.42,0.15,2025-03-28
S005,P0041,480,3,12.92,0.05,2025-03-30
S002,P0036,600,3,38.34,0.1,2025-03-30
S001,P0023,509,2,97.0,0.15,2025-03-31
S003,P0038,560,4,22.36,0.05,2025-03-29
S002,P0043,434,3,35.77,0.05,2025-03-22
S004,P0035,585,2,27.82,0.0,2025-03-22
S004,P0002,431,2,26.61,0.1,2025-03-22
S005,P0030,554,4,97.29,0.0,2025-03-28
S002,P0038,472,1,50.24,0.2,2025-03-27
S003,P0024,484,3,97.47,0.1,2025-03-31
S003,P0015,458,3,22.87,0.0,2025-03-26
S003,P0014,549,4,36.86,0.0,2025-03-29
S001,P0024,472,3,93.59,0.0,2025-03-31
S004,P0037,495,1,84.36,0.15,2025-03-23
S005,P0037,465,1,63.35,0.0,2025-03-27
S005,P0022,503,4,59.87,0.0,2025-03-24
S003,P0003,596,3,18.88,0.0,2025-03-22
S001,P0011,521,3,37.57,0.05,2025-03-25
S004,P0044,591,3,91.32,0.0,2025-03-26
S002,P0018,595,3,57.62,0.0,2025-03-24
S002,P0024,599,3,23.99,0.05,2025-03-25
S003,P0015,570,4,12.4,0.0,2025-03-31
S002,P0040,576,1,46.46,0.1,2025-03-31
S003,P0041,581,1,11.46,0.0,2025-03-28
S001,P0045,533,3,86.83,0.0,2025-03-22
S001,P0002,570,3,7.98,0.0,2025-03-28
S001,P0005,502,1,13.85,0.0,2025-03-27
S002,P0012,524,1,29.77,0.0,2025-03-28
S004,P0039,555,3,1.67,,2025-03-25
S002,P0038,430,2,60.71,0.05,2025-03-27
S001,P0040,465,2,98.89,0.05,2025-03-26
S002,P0043,564,3,88.99,0.0,2025-03-22
S002,P0007,542,2,6.22,0.0,2025-03-30
S001,P0028,582,4,81.52,0.0,2025-03-26
S001,P0027,588,3,7.39,0.1,2025-03-23
S003,P0034,518,1,82.75,0.0,2025-03-31
S002,P0027,475,4,31.1,0.0,2025-03-25
S002,P0039,553,2,39.99,0.05,2025-03-30
S002,P0043,579,2,8.06,0.05,2025-03-31
S004,P0011,493,2,51.75,0.0,2025-03-23
S004,P0024,482,2,50.91,0.0,2025-03-30
S002,P0018,465,2,16.37,0.0,2025-03-23
S002,P0035,569,2,63.01,0.0,2025-03-22
S001,P0038,455,2,80.44,0.1,2025-03-24
S003,P0023,476,5,24.22,0.0,2025-03-29
S004,P0045,570,2,35.7,0.0,2025-03-27
S001,P0026,564,2,3.42,0.2,2025-03-29
S005,P0013,433,5,87.69,0.05,2025-03-31
S001,P0044,512,1,87.04,0.05,2025-03-25
S004,P0035,451,2,89.99,0.0,2025-03-30
S003,P0036,583,5,37.55,0.25,2025-03-28
S002,P0011,510,3,21.54,0.2,2025-03-26
S001,P0036,507,3,98.58,0.05,2025-03-22
S001,P0031,541,5,45.97,0.25,2025-03-28
S005,P0037,581,4,33.58,0.05,2025-03-22
S001,P0040,584,4,68.87,0.0,2025-03-24
S002,P0024,443,4,36.72,0.05,2025-03-23
S005,P0001,448,4,56.02,0.0,2025-03-25
S005,P0041,488,1,31.7,0.05,2025-03-30
S003,P0022,458,4,25.38,0.05,2025-03-29
S001,P0050,578,2,71.02,0.05,2025-03-23
S001,P0049,468,1,77.12,0.1,2025-03-23
S001,P0032,599,4,73.16,0.05,2025-03-30
S004,P0048,432,3,27.33,0.2,2025-03-22
S001,P0036,575,4,92.38,0.0,2025-03-22
S001,P0026,555,3,12.86,0.05,2025-03-26
S002,P0027,587,4,82.48,0.0,2025-03-24
S002,P0004,430,3,54.72,0.0,2025-03-22
S002,P0044,567,2,86.22,0.0,2025-03-24
S005,P0034,432,3,53.61,0.05,2025-03-31
S003,P0038,461,4,22.74,0.0,2025-03-31
S002,P0032,428,3,85.12,0.25,2025-03-23
S002,P0018,514,4,43.04,0.05,2025-03-24
S003,P0018,493,1,84.36,0.05,2025-03-30
S001,P0013,538,2,67.94,0.0,2025-03-28
S001,P0049,548,4,1281.5663783961988,0.0,2025-03-24
S005,P0004,530,4,92.76,0.0,2025-03-30
S005,P0033,559,4,56.69,0.05,2025-03-26
S005,P0042,574,2,35.37,0.15,2025-03-30
S004,P0047,528,2,94.37,0.05,2025-03-23
S005,P0021,560,3,39.39,0.05,2025-03-22
S001,P0027,473,3,99.21,0.25,2025-03-31
S005,P0016,594,5,2.05,0.05,2025-03-28
S005,P0031,456,5,36.95,0.05,2025-03-31
S005,P0005,542,3,32.32,0.0,2025-03-28
S002,P0040,511,2,82.32,0.05,2025-03-23
S002,P0014,573,3,14.65,0.05,2025-03-29
S003,P0024,469,1,3.18,0.1,2025-03-27
S003,P0019,507,5,32.09,0.05,2025-03-29
S005,P0022,528,2,25.51,0.0,2025-03-23
S001,P0009,540,4,1475.515676182357,0.15,2025-03-26
S003,P0007,466,4,45.68,0.05,2025-03-30
S002,P0041,517,3,18.39,0.1,2025-03-29
S001,P0044,460,4,70.03,0.2,2025-03-23
S003,P0019,473,3,62.83,0.2,2025-03-24
S005,P0041,486,3,97.87,0.1,2025-03-27
S002,P0020,564,3,50.65,,2025-03-25
S001,P0018,440,2,3.84,0.15,2025-03-23
S002,P0048,579,3,86.92,0.0,2025-03-29
S004,P0042,451,4,90.95,0.0,2025-03-24
S002,P0003,520,2,45.58,0.0,2025-03-24
S002,P0013,581,4,62.42,0.0,2025-03-31
S003,P0034,514,1,83.88,0.0,2025-03-22
S004,P0036,493,2,66.25,0.1,2025-03-28
S001,P0045,573,5,10.05,0.25,2025-03-22
S003,P0006,433,2,13.28,0.05,2025-03-31
S002,P0031,562,5,47.19,0.15,2025-03-28
S004,P0046,551,2,20.04,0.0,2025-03-27
S001,P0039,429,2,34.21,0.0,2025-03-29
S001,P0025,506,2,79.69,0.05,2025-03-26
S001,P0027,592,2,79.09,0.0,2025-03-30
S005,P0039,460,2,79.19,0.25,2025-03-31
S005,P0029,453,5,76.13,0.25,2025-03-23
S005,P0020,573,4,18.53,0.25,2025-03-29
S002,P0005,507,4,31.59,0.1,2025-03-22
S002,P0042,442,1,66.28,0.1,2025-03-30
S001,P0037,439,4,86.69,0.05,2025-03-25
S001,P0044,526,4,95.2,0.0,2025-03-22
S002,P0041,489,4,22.14,0.05,2025-03-24
S005,P0036,535,2,60.7,0.05,2025-03-22
S003,P0025,573,2,57.76,0.15,2025-03-25
S001,P0036,594,2,36.89,0.2,2025-03-31
S002,P0048,504,3,83.94,0.2,2025-03-27
S005,P0002,458,3,88.61,0.15,2025-03-27
S005,P0009,507,2,19.73,0.05,2025-03-22
S001,P0026,430,3,80.39,0.2,2025-03-25
S003,P0019,572,3,1926.363575620819,0.0,2025-03-24
S001,P0024,533,2,5.63,0.0,2025-03-31
S003,P0050,516,4,51.14,0.0,2025-03-26
S001,P0015,592,4,71.11,0.0,2025-03-28
S002,P0049,456,4,45.11,0.0,2025-03-24
S001,P0031,568,3,14.45,0.25,2025-03-31
S002,P0016,553,4,24.35,0.05,2025-03-28
S003,P0002,438,5,88.84,0.0,2025-03-26
S003,P0046,546,3,72.47,0.0,2025-03-31
S003,P0022,446,3,74.42,0.0,2025-03-24
S001,P0001,599,2,47.95,0.1,2025-03-22
S003,P0013,494,5,88.89,0.1,2025-03-24
S002,P0047,512,2,96.42,0.1,2025-03-22
S005,P0049,429,3,86.41,0.05,2025-03-25
S003,P0039,562,3,3.66,0.05,2025-03-26
S005,P0025,591,4,7.48,,2025-03-31
S001,P0042,535,4,64.53,0.15,2025-03-29
S001,P0044,487,2,56.75,0.05,2025-03-28
S004,P0012,580,2,42.23,,2025-03-24
S002,P0026,575,4,84.64,0.0,2025-03-23
S003,P0030,541,2,69.37,0.0,2025-03-25
S004,P0036,562,2,32.44,0.15,2025-03-27
S003,P0046,445,5,42.08,0.05,2025-03-25
S002,P0037,594,3,97.2,,2025-03-25
S004,P0021,561,3,63.22,0.0,2025-03-29
S004,P0023,493,3,48.51,0.0,2025-03-30
S005,P0026,500,2,54.72,0.1,2025-03-23
S001,P0041,499,5,9.49,0.05,2025-03-28
S005,P0022,529,4,74.74,0.0,2025-03-28
S001,P0035,499,2,11.8,0.05,2025-03-29
S003,P0030,570,3,1.55,0.0,2025-03-22
S004,P0046,557,2,81.59,0.2,2025-03-25
S002,P0050,538,2,24.81,0.1,2025-03-29
S001,P0008,442,5,32.74,0.0,2025-03-26
S003,P0027,556,4,73.43,0.0,2025-03-23
S004,P0008,508,3,9.09,0.1,2025-03-31
S001,P0037,585,4,21.24,0.1,2025-03-26
S002,P0020,442,1,81.78,0.15,2025-03-28
S005,P0018,516,1,88.53,0.1,2025-03-23
S002,P0019,454,2,3.88,0.2,2025-03-23
S002,P0038,429,2,65.75,0.0,2025-03-25
S004,P0022,429,5,20.19,0.0,2025-03-23
S002,P0016,481,4,9.79,0.15,2025-03-22
S001,P0050,550,2,70.02,0.0,2025-03-25
S002,P0010,486,2,75.91,0.1,2025-03-27
S002,P0016,556,2,14.66,0.0,2025-03-29
S002,P0023,547,3,1.14,0.15,2025-03-31
S002,P0030,431,5,87.86,0.05,2025-03-30
S004,P0019,491,3,8.74,0.1,2025-03-30
S004,P0034,473,2,29.61,0.0,2025-03-23
S002,P0045,427,1,55.01,0.1,2025-03-23
S004,P0031,478,4,82.7,0.0,2025-03-24
S004,P0012,588,5,86.4,0.0,2025-03-25
S001,P0003,496,1,87.27,0.2,2025-03-25
S002,P0033,583,3,44.55,0.1,2025-03-27
S001,P0001,479,4,68.93,0.15,2025-03-30
S003,P0033,469,3,25.17,0.1,2025-03-22
